experiment,edge,given cycle,found cycle,iterations
1,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,5,6,7,12,13,14,15,16,17,0,1,2,3,4,9,8",3
1,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,15,16,17,0,1,2,3,4,9,10,8,7,6,5",2
1,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,14,1,2,17,0,16,15,3,4,5,6,7,8,9,10,11",14
1,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,16,17,0,1,2,3,4,9,8,10,11,5,6,7,12",4
1,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,16,17,0,1,2,3,4,9,10,8,7,6,5,11,12,13",8
1,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,0,17,2,1,14,13,12,11,10,9,8,7,6,5,4,3",5
1,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,0,1,2,3,4,9,8,10,11,5,6,7,12,13,14,15",7
1,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,1,2,3,4,9,10,8,7,6,5,11,12,13,14,15,16",12
2,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,2,3,4,5,6,7,9,8,10,11,12,13,14,15,16,17",15
2,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17",1
2,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1",3
2,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,5,6,7,9,8,10,11,12,13,14,15,16,17,0,1,2",9
2,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3",7
2,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4",5
2,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4,5",11
2,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4,5,6",13
2,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,7,6,5,4,3,2,1,0,17,16,15,14,13,12,11,10",1
2,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,11,12,13,14,15,16,0,17,1,2,3,4,5,6,7,8",15
2,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,9,8",1
2,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,9,8,10",3
2,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,14,15,16,17,0,1,2,3,4,5,6,7,9,8,10,11",5
2,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,16,0,17,1,2,3,4,5,6,7,8,9,10,11,12",7
2,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,16,17,0,1,2,3,4,5,6,7,9,8,10,11,12,13",9
2,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,17,0,1,2,3,4,5,6,7,9,8,10,11,12,13,14",7
2,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,0,1,2,3,4,5,6,7,9,8,10,11,12,13,14,15",13
2,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1",1
3,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,2,3,11,12,13,8,7,9,10,6,5,4,14,15,16,17",12
3,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17",1
3,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1",3
3,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2",5
3,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,12,13,8,9,7,6,10,11,3,2,1,0,17,16,15,14",5
3,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4",7
3,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,9,8,13,14,15,16,17,0,1,2,3,4,5,12,11,10",4
3,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4,5,6",9
3,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,7,6,10,11,12,5,4,3,2,1,0,17,16,15,14,13",3
3,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,6,5,4,14,15,16,17,0,1,2,3,11,12,13,8,7",7
3,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,3,2,1,0,17,16,15,14,4,5,12,13,8,9,7,6",5
3,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,8,7,9,10,6,5,4,14,15,16,17,0,1,2,3",4
3,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,14,15,16,0,17,1,2,3,4,5,6,7,8,9,10,11",9
3,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,16,17,0,1,2,3,4,5,12,11,10,6,7,9,8",3
3,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,16,17,0,1,2,3,11,12,13,8,7,9,10,6,5,4",7
3,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,17,0,1,2,3,11,12,13,8,7,9,10,6,5,4,14",8
3,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,0,1,2,3,11,12,13,8,7,9,10,6,5,4,14,15",10
3,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1",1
4,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,2,3,4,5,6,7,9,8,10,11,12,13,14,15,16,17",7
4,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,16,15,14,4,5,6,7,8,9,10,11,12,13,0,17",6
4,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,16,15,14,4,5,6,7,8,9,10,11,12,13,0,17,1",8
4,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,5,6,7,9,8,10,11,12,13,14,15,16,17,0,1,2",7
4,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,6,7,8,9,10,11,12,13,0,17,1,2,3,16,15,14",3
4,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,4,3,2,1,0,17,16,15",1
4,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,8,9,10,11,2,1,0,17,16,3,4,5,15,14,13,12",3
4,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,10,11,2,1,0,17,16,3,4,5,15,14,13,12,6",20
4,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,7,6,5,4,3,2,1,0,17,16,15,14,13,12,11,10",1
4,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,11,12,13,0,17,1,2,3,16,15,14,4,5,6,7,8",9
4,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,9,8",1
4,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,9,8,10",3
4,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,0,17,1,2,3,16,15,14,4,5,6,7,8,9,10,11",6
4,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,16,17,0,1,2,3,4,5,6,7,9,8,10,11,12",5
4,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,16,17,0,1,2,3,4,5,6,7,9,8,10,11,12,13",11
4,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,17,0,1,2,3,4,14,13,12,11,10,9,8,7,6,5",1
4,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,0,1,2,11,10,9,8,7,6,12,13,14,15,5,4,3",3
4,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,13,12,11,10,9,8,7,6,5,4,14,15,16,3,2,1",3
5,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,16,15,14,13,8,7,9,10,6,5,11,12,2,3,4,17",10
5,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,15,16,17,4,5,6,7,8,9,10,11,12,13,14,0",3
5,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,4,17,0,1,16,15,14,13,8,7,9,10,6,5,11,12",6
5,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,17,0,1,16,15,14,13,8,7,9,10,6,5,11,12,2",24
5,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,15,16,17",5
5,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,0,1,2,3,15,16,17,4",3
5,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,9,8,13,12,2,1,16,17,0,14,15,3,4,5,11,10",16
5,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,10,11,12,13,14,0,1,2,3,15,16,17,4,5,6",7
5,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,7,6,10,11,5,4,3,15,14,0,17,16,1,2,12,13",15
5,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,11,12,13,14,0,1,2,3,15,16,17,4,5,6,7,8",5
5,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,14,0,1,2,3,15,16,17,4,5,6,7,8,9",7
5,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,0,1,2,3,15,16,17,4,5,6,7,8,9,10",9
5,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,14,0,1,2,3,15,16,17,4,5,6,7,8,9,10,11",11
5,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,0,1,2,3,15,16,17,4,5,6,7,8,9,10,11,12",8
5,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,3,4,5,11,10,6,7,9,8,13,12,2,1,16,17,0",14
5,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,1,2,12,11,5,6,10,9,7,8,13,14,0,17,4,3",8
5,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,15",3
5,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,1,16,15,14,13,8,7,9,10,6,5,11,12,2,3,4",13
6,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,2,3,9,8,7,10,11,12,13,6,5,4,14,15,16,17",13
6,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17",1
6,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1",3
6,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2",5
6,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,12,13,6,7,10,11,8,9,3,2,1,0,17,16,15,14",5
6,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4",7
6,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,8,9,10,11,12,5,4,3,2,1,0,17,16,15,14,13",1
6,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,9,3,2,1,0,17,16,15,14,4,5,6,13,12,11,10",3
6,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,10,7,6,5,4,3,2,1,0,17,16,15,14,13,12,11",1
6,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,11,12,13,14,15,16,0,17,1,2,3,4,5,6,7,8",11
6,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,14,15,16,0,17,1,2,3,4,5,6,7,8,9",9
6,"11,12","11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,10,9,8",1
6,"12,13","12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,14,15,16,0,17,1,2,3,4,5,6,7,8,9,10,11",11
6,"13,14","13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13","13,14,15,16,17,0,1,2,3,4,5,12,11,10,9,8,7,6",1
6,"14,15","14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14","14,15,16,17,0,1,2,3,9,8,7,10,11,12,13,6,5,4",3
6,"15,16","15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15","15,16,17,0,1,2,3,9,8,7,10,11,12,13,6,5,4,14",9
6,"16,17","16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16","16,17,0,1,2,3,9,10,7,8,11,12,13,6,5,4,14,15",10
6,"17,0","17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17","17,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1",1
7,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0","0,1,2,3,4,5,6,9,10,8,7,11,12,13,14,15,16,17",14
7,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17",1
7,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1",3
7,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3","3,4,5,6,7,8,9,10,11,12,13,14,2,1,0,17,16,15",1
7,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4","4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3",5
7,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5","5,6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4",7
7,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,8,9,10,11,12,13,14,15,16,0,17,1,2,3,4,5",9
7,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,10,9,6,5,4,3,2,1,0,17,16,15,14,13,12,11",3
7,"8,9","8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,10,11,12,13,14,15,16,0,17,1,2,3,4,5,6,7",11
7,"9,10","9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,8,7,11,12,13,14,15,16,17,0,1,2,3,4,5,6",2
7,"10,11","10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,12,13,14,15,16,0,17,1,2,3,4,5,6,7,8,9",13
