experiment,edge,given cycle,found cycle,iterations
1,"0,1","0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0","0,1,1,2,2,9,9,10,10,6,6,7,7,8,8,3,3,4,4,5,5,11,11,12,12,13,13,0",12
1,"1,2","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1","1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,0,0,13,13,1",1
1,"2,3","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2","2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,0,0,13,13,1,1,2",3
1,"3,4","3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3","3,4,4,7,7,8,8,9,9,10,10,6,6,5,5,11,11,12,12,13,13,0,0,1,1,2,2,3",5
1,"4,5","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4","4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,0,0,13,13,1,1,2,2,3,3,4",7
1,"5,6","5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5","5,6,6,10,10,9,9,8,8,7,7,4,4,3,3,2,2,1,1,0,0,13,13,12,12,11,11,5",7
1,"6,7","6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6","6,7,7,8,8,9,9,10,10,11,11,12,12,0,0,13,13,1,1,2,2,3,3,4,4,5,5,6",5
1,"7,8","7,8,8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7","7,8,8,9,9,10,10,6,6,5,5,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,7",2
1,"8,9","8,9,9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8","8,9,9,10,10,11,11,12,12,0,0,13,13,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8",7
1,"9,10","9,10,10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9","9,10,10,6,6,5,5,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,7,7,8,8,9",5
1,"10,11","10,11,11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10","10,11,11,12,12,0,0,13,13,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10",11
1,"11,12","11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11","11,12,12,13,13,0,0,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,6,6,5,5,11",2
1,"12,13","12,13,13,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12","12,13,13,0,0,1,1,2,2,9,9,10,10,6,6,7,7,8,8,3,3,4,4,5,5,11,11,12",10
